ticket_id,client_id,created_at,channel,product_module,plan,priority,status,resolution_time_hours,reopened,escalated,comment_text,true_root_cause
TCK-0014448,CLT-002174,2024-10-29T09:04:58,email,billing_core,pro,low,resolved,3.88,False,False,Je ne trouve pas la facture du mois dernier dans l'outil.,MISSING_INVOICE
TCK-0019079,CLT-000440,2024-10-29T10:06:40,email,subscriptions,starter,medium,resolved,14.53,False,False,"On atteint une limite, je ne comprends pas laquelle.",PLAN_LIMIT_CONFUSION
TCK-0005402,CLT-000204,2024-10-29T11:46:07,web,billing_core,pro,medium,open,14.76,False,False,"La même facture apparaît deux fois, merci de corriger.",DUPLICATE_INVOICE
TCK-0006190,CLT-000706,2024-10-29T11:58:39,email,billing_core,starter,medium,resolved,34.11,False,False,Plus aucune notification depuis hier.,NOTIFICATIONS_NOT_SENT
TCK-0001359,CLT-001440,2024-10-29T12:44:25,email,billing_core,starter,medium,resolved,8.59,False,False,"Il manque une facture, pouvez-vous la régénérer ?",MISSING_INVOICE
TCK-0007637,CLT-001443,2024-10-29T13:15:30,web,billing_core,pro,urgent,resolved,41.59,False,False,Aucune facture n'a été générée pour la dernière période.,MISSING_INVOICE
TCK-0016651,CLT-001523,2024-10-29T13:25:54,web,billing_core,starter,medium,resolved,31.64,False,False,La réduction négociée n'est pas prise en compte.,DISCOUNT_RULES_ISSUE
TCK-0019336,CLT-000304,2024-10-29T13:38:10,chat,subscriptions,starter,high,open,24.31,False,False,"Je n'arrive pas à modifier l'abonnement, erreur.",SUBSCRIPTION_CONFIG_ERROR
TCK-0003417,CLT-001074,2024-10-29T16:37:39,web,billing_core,enterprise,medium,resolved,27.41,False,False,"La facture de avril manque, je ne peux pas la télécharger.",MISSING_INVOICE
TCK-0018285,CLT-002323,2024-10-29T16:43:42,email,billing_core,pro,medium,resolved,43.29,False,False,Les remises ne semblent plus s'appliquer sur nos factures.,DISCOUNT_RULES_ISSUE
TCK-0000650,CLT-000527,2024-10-29T17:17:57,chat,billing_core,enterprise,medium,resolved,40.79,False,False,La clôture mensuelle échoue avec un message d'erreur.,MONTH_END_CLOSING_ISSUE
TCK-0000452,CLT-000243,2024-10-29T17:52:50,email,billing_core,starter,medium,resolved,29.02,False,False,Le total facturé est incorrect par rapport à notre contrat.,BILLING_AMOUNT_INCORRECT
TCK-0011718,CLT-001902,2024-10-29T17:54:14,email,billing_core,starter,medium,resolved,16.2,False,False,"Impossible d'accéder à l'application, c'est en panne ?",INFRA_INCIDENT
TCK-0014567,CLT-001007,2024-10-29T18:41:39,chat,subscriptions,starter,low,resolved,4.18,False,False,"Je n'arrive plus à créer de nouvelles factures, est-ce normal ?",PLAN_LIMIT_CONFUSION
TCK-0018538,CLT-001841,2024-10-29T19:09:38,chat,billing_core,pro,medium,resolved,30.15,False,False,"La facture affiche un montant trop élevé, je ne comprends pas.",BILLING_AMOUNT_INCORRECT
TCK-0003849,CLT-000889,2024-10-29T19:23:34,email,tax_vat,starter,low,resolved,8.91,False,False,On dirait que le taux de TVA est incorrect sur certaines factures.,VAT_CALCULATION_BUG
TCK-0013400,CLT-001245,2024-10-29T19:25:32,web,subscriptions,pro,medium,resolved,32.37,False,False,Je n'arrive pas à trouver la fonctionnalité dans l'interface.,FEATURE_MISUNDERSTANDING
TCK-0002603,CLT-000043,2024-10-29T20:06:15,email,billing_core,starter,high,resolved,37.85,False,False,"Le service est indisponible, on a des erreurs partout.",INFRA_INCIDENT
TCK-0007848,CLT-000141,2024-10-29T20:06:45,chat,subscriptions,pro,medium,resolved,18.64,False,False,Où se trouve l'option pour faire mettre en place une remise ?,FEATURE_MISUNDERSTANDING
TCK-0003930,CLT-000708,2024-10-29T21:22:56,chat,billing_core,starter,urgent,resolved,78.48,False,False,On voit des doublons de factures dans l'historique.,DUPLICATE_INVOICE
TCK-0000885,CLT-001696,2024-10-29T21:43:28,chat,billing_core,starter,medium,resolved,25.31,False,False,Aucune facture n'a été générée pour la dernière période.,MISSING_INVOICE
TCK-0010082,CLT-000308,2024-10-29T22:29:46,email,billing_core,starter,low,open,3.12,False,False,Une facture a été générée en double pour le même client.,DUPLICATE_INVOICE
TCK-0000918,CLT-002077,2024-10-29T23:43:57,email,billing_core,starter,high,resolved,70.26,True,False,"Erreur lors de la clôture mensuelle, on est bloqués.",MONTH_END_CLOSING_ISSUE
TCK-0015601,CLT-001103,2024-10-30T00:00:20,chat,subscriptions,starter,medium,resolved,20.2,False,False,"Je n'arrive plus à créer de nouvelles factures, est-ce normal ?.",PLAN_LIMIT_CONFUSION
TCK-0019687,CLT-001472,2024-10-30T00:47:52,email,billing_core,starter,medium,resolved,21.92,False,False,"On a des erreurs 500, l'outil ne répond plus.",INFRA_INCIDENT
TCK-0014222,CLT-000429,2024-10-30T01:04:07,email,billing_core,starter,medium,open,37.1,False,False,Les pages mettent longtemps à charger.,APP_SLOWNESS
TCK-0008405,CLT-000454,2024-10-30T01:45:21,chat,subscriptions,starter,medium,resolved,35.39,False,False,Je n'arrive pas à trouver la fonctionnalité dans l'interface.,FEATURE_MISUNDERSTANDING
TCK-0002153,CLT-002087,2024-10-30T02:27:03,chat,billing_core,starter,low,resolved,6.06,False,False,On voit des doublons de factures dans l'historique.,DUPLICATE_INVOICE
TCK-0007337,CLT-000467,2024-10-30T02:57:45,email,subscriptions,pro,high,resolved,39.28,False,False,Le changement de plan n'est pas pris en compte.,SUBSCRIPTION_CONFIG_ERROR
TCK-0015690,CLT-000273,2024-10-30T03:20:20,chat,billing_core,starter,low,resolved,4.64,False,False,Les factures mettent un temps anormal à apparaître.,INVOICE_GENERATION_DELAY
TCK-0013705,CLT-000375,2024-10-30T03:21:14,chat,auth_access,starter,low,resolved,5.45,False,False,"La connexion échoue, je ne peux plus accéder à mon compte.",LOGIN_ISSUE
TCK-0004653,CLT-001674,2024-10-30T04:13:18,chat,billing_core,starter,medium,resolved,29.46,False,False,La clôture mensuelle échoue avec un message d'erreur.,MONTH_END_CLOSING_ISSUE
TCK-0001676,CLT-002384,2024-10-30T04:37:38,email,billing_core,starter,medium,resolved,19.92,False,False,C'est lent et ça timeout parfois.,APP_SLOWNESS
TCK-0006465,CLT-001246,2024-10-30T05:48:27,web,billing_core,starter,medium,resolved,9.84,False,False,"Il y a un écart sur la facturation ce mois-ci, pouvez-vous vérifier ?",BILLING_AMOUNT_INCORRECT
TCK-0005576,CLT-002077,2024-10-30T06:32:53,email,subscriptions,starter,high,resolved,15.03,True,False,"Après la mise en route, on a des erreurs de configuration.",ONBOARDING_SETUP_ERROR
TCK-0003065,CLT-000237,2024-10-30T06:56:01,email,billing_core,starter,high,resolved,18.76,False,False,"Il y a un écart sur la facturation ce mois-ci, pouvez-vous vérifier ?",BILLING_AMOUNT_INCORRECT
TCK-0010883,CLT-000788,2024-10-30T07:06:27,chat,billing_core,starter,low,resolved,7.55,False,False,La clture mensuelle échoue avec un message d'erreur.,MONTH_END_CLOSING_ISSUE
TCK-0007239,CLT-002306,2024-10-30T07:20:13,chat,billing_core,starter,medium,resolved,11.29,False,False,Les remises disparaissent sur certaines lignes de facture.,DISCOUNT_RULES_ISSUE
TCK-0012991,CLT-000453,2024-10-30T07:32:39,email,billing_core,starter,low,resolved,8.5,True,False,La clôture mensuelle échoue avec un message d'erreur.,MONTH_END_CLOSING_ISSUE
TCK-0005778,CLT-001741,2024-10-30T07:47:00,web,tax_vat,starter,low,resolved,8.03,False,False,On dirait que le taux de TVA est incorrect sur certaines factures.,VAT_CALCULATION_BUG
TCK-0001777,CLT-000093,2024-10-30T07:51:20,web,billing_core,pro,medium,resolved,13.26,False,False,"On attend la facture depuis ce matin, toujours rien.",INVOICE_GENERATION_DELAY
TCK-0000802,CLT-000935,2024-10-30T07:58:00,email,tax_vat,starter,medium,resolved,22.25,False,False,"Le montant TTC ne colle pas, la TVA semble mal appliquée.",VAT_CALCULATION_BUG
TCK-0010618,CLT-000622,2024-10-30T08:15:09,chat,reporting,starter,medium,resolved,15.79,False,False,Des colonnes manquent dans l'export CSV.,CSV_EXPORT_ISSUE
TCK-0014326,CLT-000364,2024-10-30T08:47:13,chat,billing_core,starter,medium,resolved,21.14,True,False,"Impossible d'accéder à l'application, c'est en panne ?",INFRA_INCIDENT
TCK-0003204,CLT-002114,2024-10-30T09:00:37,email,billing_core,starter,medium,resolved,34.12,False,False,"La facture affiche un montant trop élevé, je ne comprends pas.",BILLING_AMOUNT_INCORRECT
TCK-0018366,CLT-001479,2024-10-30T10:11:20,chat,billing_core,starter,low,resolved,4.37,False,False,Le total facturé est incorrect par rapport à notre contrat.,BILLING_AMOUNT_INCORRECT
TCK-0012223,CLT-000459,2024-10-30T10:37:20,email,billing_core,starter,low,resolved,9.62,False,False,Les notifications ne sont pas envoyées aux utilisateurs.,NOTIFICATIONS_NOT_SENT
TCK-0000909,CLT-001568,2024-10-30T11:33:33,email,billing_core,starter,low,resolved,8.29,False,False,"La même facture apparaît deux fois, merci de corriger.",DUPLICATE_INVOICE
TCK-0004197,CLT-001279,2024-10-30T13:21:11,chat,billing_core,enterprise,high,resolved,69.24,False,True,Le total facturé est incorrect par rapport à notre contrat.,BILLING_AMOUNT_INCORRECT
TCK-0009919,CLT-001493,2024-10-30T13:54:09,email,billing_core,starter,low,resolved,5.46,False,False,Le montant de la facture ne correspond pas à ce qui était prévu.,BILLING_AMOUNT_INCORRECT
TCK-0008584,CLT-001376,2024-10-30T14:45:39,chat,reporting,pro,medium,open,24.66,False,False,L'export CSV est incomplet ou corrompu.,CSV_EXPORT_ISSUE
TCK-0010758,CLT-000911,2024-10-30T14:46:26,email,tax_vat,starter,medium,resolved,27.1,False,False,"Le total TTC est bizarre, on dirait un souci de taxes.",VAT_CALCULATION_BUG
TCK-0017560,CLT-001523,2024-10-30T14:50:33,web,subscriptions,starter,medium,resolved,10.08,False,False,Le changement de plan n'est pas pris en compte.,SUBSCRIPTION_CONFIG_ERROR
TCK-0004974,CLT-000369,2024-10-30T14:55:13,email,billing_core,pro,low,resolved,2.11,False,False,"Sur iOS/Android, certaines pages ne s'affichent pas.",MOBILE_APP_ISSUE
TCK-0007884,CLT-001617,2024-10-30T15:37:27,chat,integrations,starter,low,resolved,9.33,False,False,Rien ne se met à jour entre Facturo et Stripe.,INTEGRATION_SYNC_BROKEN
TCK-0013578,CLT-000046,2024-10-30T16:24:57,email,billing_core,enterprise,medium,resolved,23.08,False,True,La réduction négociée n'est pas prise en compte.,DISCOUNT_RULES_ISSUE
TCK-0019600,CLT-001866,2024-10-30T17:07:50,chat,billing_core,pro,high,resolved,52.58,False,False,"On attend la facture depuis ce matin, toujours rien.",INVOICE_GENERATION_DELAY
TCK-0001713,CLT-000053,2024-10-30T17:39:58,email,reporting,starter,medium,resolved,9.72,False,False,Les chiffres du reporting ne sont pas bons.,REPORT_DATA_INCORRECT
TCK-0010845,CLT-002446,2024-10-30T17:40:56,web,billing_core,pro,medium,resolved,14.88,False,False,"La facture affiche un montant trop élevé, je ne comprends pas.",BILLING_AMOUNT_INCORRECT
TCK-0002814,CLT-001268,2024-10-30T17:59:04,email,billing_core,starter,low,open,5.11,False,False,"La facture de octobre manque, je ne peux pas la télécharger.",MISSING_INVOICE
TCK-0010683,CLT-000317,2024-10-30T18:27:27,email,subscriptions,starter,low,resolved,5.48,False,False,"On atteint une limite, je ne comprends pas laquelle.",PLAN_LIMIT_CONFUSION
TCK-0003322,CLT-001864,2024-10-30T19:09:39,chat,billing_core,pro,medium,resolved,11.45,False,False,Les remises disparaissent sur certaines lignes de facture.,DISCOUNT_RULES_ISSUE
TCK-0004948,CLT-000592,2024-10-30T19:16:32,email,billing_core,starter,high,resolved,20.52,False,False,"Il y a un écart sur la facturation ce mois-ci, pouvez-vous vérifier ?",BILLING_AMOUNT_INCORRECT
TCK-0015139,CLT-000514,2024-10-30T20:27:08,chat,billing_core,pro,medium,resolved,33.56,False,False,La clôture tourne en boucle et ne se termine pas.,MONTH_END_CLOSING_ISSUE
TCK-0012237,CLT-001489,2024-10-30T20:38:29,chat,billing_core,starter,high,resolved,126.43,False,False,"Il y a un écart sur la facturation ce mois-ci, pouvez-vous vérifier.",BILLING_AMOUNT_INCORRECT
TCK-0002166,CLT-002342,2024-10-30T20:59:00,email,billing_core,starter,medium,resolved,10.84,False,False,Aucune facture n'a été générée pour la dernière période.,MISSING_INVOICE
TCK-0005539,CLT-000568,2024-10-30T21:45:57,chat,billing_core,pro,low,resolved,3.24,False,False,"Il y a un écart sur la facturation ce mois-ci, pouvez-vous vérifier ?",BILLING_AMOUNT_INCORRECT
TCK-0017070,CLT-002064,2024-10-30T21:48:47,web,billing_core,starter,low,resolved,3.75,False,False,"Performances dégradées, impossible de travailler normalement.",APP_SLOWNESS
TCK-0018730,CLT-000436,2024-10-30T23:55:35,email,billing_core,starter,medium,resolved,7.9,False,False,Je ne reçois plus les notifications par email.,NOTIFICATIONS_NOT_SENT
TCK-0000042,CLT-002345,2024-10-31T00:22:27,web,subscriptions,pro,medium,resolved,19.61,False,False,"Une option est grisée, on dirait une limitation.",PLAN_LIMIT_CONFUSION
TCK-0004141,CLT-000345,2024-10-31T01:44:50,chat,subscriptions,starter,low,resolved,8.18,False,False,La configuration d'abonnement ne s'applique pas correctement.,SUBSCRIPTION_CONFIG_ERROR
TCK-0007687,CLT-002270,2024-10-31T02:28:55,email,billing_core,starter,medium,resolved,14.02,False,False,Le total facturé est incorrect par rapport à notre contrat.,BILLING_AMOUNT_INCORRECT
TCK-0002512,CLT-000027,2024-10-31T02:45:23,email,integrations,starter,medium,resolved,37.86,False,False,La synchro avec Stripe semble cassée.,INTEGRATION_SYNC_BROKEN
TCK-0009186,CLT-001283,2024-10-31T02:47:07,chat,billing_core,starter,low,resolved,5.8,False,False,Les remises ne semblent plus s'appliquer sur nos facturess.,DISCOUNT_RULES_ISSUE
TCK-0019279,CLT-000418,2024-10-31T03:04:05,email,tax_vat,starter,medium,resolved,19.48,False,True,"Le montant TTC ne colle pas, la TVA semble mal appliquée.",VAT_CALCULATION_BUG
TCK-0016603,CLT-000941,2024-10-31T03:43:50,email,subscriptions,starter,medium,resolved,13.77,False,False,"Une option est grisée, on dirait une limitation.",PLAN_LIMIT_CONFUSION
TCK-0011771,CLT-001403,2024-10-31T03:48:27,email,tax_vat,starter,low,resolved,3.67,False,False,On dirait que le taux de TVA est incorrect sur certaines factures.,VAT_CALCULATION_BUG
TCK-0019612,CLT-001977,2024-10-31T03:59:43,email,billing_core,starter,high,resolved,45.15,False,False,La génération de facture est très lente aujourd'hui.,INVOICE_GENERATION_DELAY
TCK-0003108,CLT-000803,2024-10-31T04:53:39,email,tax_vat,pro,low,resolved,12.78,False,False,"Le total TTC est bizarre, on dirait un souci de taxes.",VAT_CALCULATION_BUG
TCK-0003618,CLT-001560,2024-10-31T05:58:30,email,billing_core,enterprise,high,resolved,34.7,False,False,Les remises disparaissent sur certaines lignes de facture.,DISCOUNT_RULES_ISSUE
TCK-0003450,CLT-002372,2024-10-31T06:35:58,web,auth_access,starter,low,resolved,3.42,False,False,Je ne reçois pas l'email de réinitialisation.,PASSWORD_RESET_ISSUE
TCK-0005805,CLT-001655,2024-10-31T07:07:35,email,subscriptions,starter,high,resolved,72.06,False,False,"Je ne peux pas ajouter un utilisateur supplémentaire, pourquoi ?",PLAN_LIMIT_CONFUSION
TCK-0013150,CLT-000816,2024-10-31T08:43:25,web,subscriptions,pro,medium,resolved,14.32,False,False,"On atteint une limite, je ne compprends pas laquelle.",PLAN_LIMIT_CONFUSION
TCK-0002047,CLT-001278,2024-10-31T08:53:14,email,billing_core,starter,low,resolved,7.8,True,False,Les pages mettent longtemps à charger.,APP_SLOWNESS
TCK-0011154,CLT-000085,2024-10-31T09:27:55,email,billing_core,pro,medium,resolved,5.22,False,False,La promotion/remise ne s'applique pas comme avant.,DISCOUNT_RULES_ISSUE
TCK-0004116,CLT-002301,2024-10-31T10:04:26,chat,tax_vat,starter,low,resolved,7.97,False,False,On dirait que le taux de TVA est incorrect sur certaines factures.,VAT_CALCULATION_BUG
TCK-0010933,CLT-002484,2024-10-31T10:07:25,web,auth_access,starter,medium,resolved,10.05,False,False,Les droits utilisateurs ne sont pas corrects.,PERMISSIONS_ROLE_ISSUE
TCK-0013015,CLT-000718,2024-10-31T10:43:38,web,billing_core,pro,medium,resolved,12.95,False,False,"La même facture apparaît deux fois, merci de corriger.",DUPLICATE_INVOICE
TCK-0008352,CLT-002362,2024-10-31T11:07:03,email,billing_core,pro,medium,resolved,13.63,False,False,La version mobile ne charge pas les données.,MOBILE_APP_ISSUE
TCK-0013659,CLT-000162,2024-10-31T11:25:35,chat,billing_core,starter,medium,resolved,19.59,False,False,"J'ai deux factures pour la même période, c'est normal ?.",DUPLICATE_INVOICE
TCK-0010339,CLT-001433,2024-10-31T11:46:09,email,reporting,starter,medium,resolved,22.12,False,False,Le reporting ne correspond pas à nos exports.,REPORT_DATA_INCORRECT
TCK-0016199,CLT-001325,2024-10-31T12:43:17,email,billing_core,starter,high,resolved,30.32,False,False,Aucune facture n'a été générée pour la dernière période.,MISSING_INVOICE
TCK-0012330,CLT-002243,2024-10-31T13:06:55,web,billing_core,pro,low,resolved,5.79,False,False,"J'ai deux factures pour la même période, c'est normal ?",DUPLICATE_INVOICE
TCK-0010362,CLT-002002,2024-10-31T13:21:20,chat,billing_core,starter,medium,resolved,12.49,False,False,On voit des doublons de factures dans l'historique.,DUPLICATE_INVOICE
TCK-0007249,CLT-001703,2024-10-31T13:22:53,email,tax_vat,starter,medium,open,11.04,False,False,"Le total TTC est bizarre, on dirait un souci de taxes.",VAT_CALCULATION_BUG
TCK-0017697,CLT-001692,2024-10-31T13:29:46,chat,billing_core,starter,high,resolved,24.68,False,False,"La facture de octobre manque, je ne peux pas la télécharger.",MISSING_INVOICE
TCK-0007051,CLT-001779,2024-10-31T13:30:15,email,auth_access,pro,medium,resolved,20.44,False,False,"La connexion échoue, je ne peux plus accéder à mon compte.",LOGIN_ISSUE
TCK-0004539,CLT-000385,2024-10-31T13:58:52,email,billing_core,starter,medium,resolved,16.13,False,False,Le montant de la facture ne correspond pas à ce qui était prévu.,BILLING_AMOUNT_INCORRECT
TCK-0002518,CLT-000167,2024-10-31T14:28:32,email,billing_core,starter,high,resolved,13.19,False,False,Le montant de la facture ne correspond pas à ce qui était prévu.,BILLING_AMOUNT_INCORRECT
TCK-0014988,CLT-001489,2024-10-31T14:59:10,web,billing_core,starter,high,resolved,67.16,False,False,Une facture a été générée en double pour le même client.,DUPLICATE_INVOICE
TCK-0013706,CLT-000814,2024-10-31T15:32:27,email,billing_core,starter,low,open,10.67,False,False,On voit des doublons de factures dans l'historique.,DUPLICATE_INVOICE
TCK-0019350,CLT-000955,2024-10-31T15:41:50,email,billing_core,starter,low,resolved,7.31,False,False,"Il y a un écart sur la facturation ce mois-ci, pouvez-vous vérifier ?",BILLING_AMOUNT_INCORRECT
TCK-0014991,CLT-000319,2024-10-31T15:46:01,email,billing_core,pro,low,resolved,18.86,False,False,Impossible de finaliser la clôture de fin de mois.,MONTH_END_CLOSING_ISSUE
TCK-0013821,CLT-001365,2024-10-31T16:41:22,chat,billing_core,starter,low,resolved,6.93,False,False,Une facture a été générée en double pour le même client.,DUPLICATE_INVOICE
TCK-0003209,CLT-002452,2024-10-31T16:42:58,chat,billing_core,starter,medium,resolved,28.24,False,False,"La même facture apparaît deux fois, merci de corriger.",DUPLICATE_INVOICE
TCK-0007610,CLT-002349,2024-10-31T16:50:37,email,subscriptions,pro,urgent,resolved,70.26,False,False,"Je n'arrive pas à modifier l'abonnement, erreur.",SUBSCRIPTION_CONFIG_ERROR
TCK-0000902,CLT-000675,2024-10-31T16:51:08,email,billing_core,starter,high,resolved,32.86,False,False,La promotion/remise ne s'applique pas comme avant.,DISCOUNT_RULES_ISSUE
TCK-0008956,CLT-000385,2024-10-31T17:27:17,chat,auth_access,starter,high,resolved,47.35,True,True,"Le reset mot de passe ne fonctionne pas, je ne reçois rien.",PASSWORD_RESET_ISSUE
TCK-0016626,CLT-000558,2024-10-31T17:33:09,chat,billing_core,starter,medium,resolved,8.78,False,False,Les remises ne semblent plus s'appliquer sur nos factures.,DISCOUNT_RULES_ISSUE
TCK-0012069,CLT-002338,2024-10-31T17:53:27,chat,auth_access,starter,medium,resolved,23.07,False,False,"Impossible d'attribuer le bon rôle, ça ne s'applique pas.",PERMISSIONS_ROLE_ISSUE
TCK-0005260,CLT-001800,2024-10-31T19:10:36,chat,billing_core,pro,medium,resolved,49.48,False,False,La génération de facture est très lente aujourd'hui.,INVOICE_GENERATION_DELAY
TCK-0000719,CLT-000293,2024-10-31T19:34:08,email,billing_core,pro,low,open,5.0,False,False,Les remises ne semblent plus s'appliquer sur nos factures.,DISCOUNT_RULES_ISSUE
TCK-0012620,CLT-000843,2024-10-31T19:50:29,email,subscriptions,starter,medium,resolved,20.32,False,False,"Une option est grisée, on dirait une limitation.",PLAN_LIMIT_CONFUSION
TCK-0000880,CLT-001150,2024-10-31T20:02:28,chat,billing_core,starter,high,resolved,72.46,False,False,"Les alertes ne partent plus, rien dans la boîte mail.",NOTIFICATIONS_NOT_SENT
TCK-0003489,CLT-000690,2024-10-31T20:47:43,email,billing_core,starter,high,resolved,25.19,False,False,Aucune facture n'a été générée pour la dernière période.,MISSING_INVOICE
TCK-0018945,CLT-000369,2024-10-31T20:59:14,web,billing_core,pro,low,resolved,6.01,False,False,"J'ai deux factures pour la même période, c'est normal ?",DUPLICATE_INVOICE
TCK-0010398,CLT-001072,2024-10-31T22:05:38,web,subscriptions,enterprise,low,resolved,12.69,False,False,"Je n'arrive plus à créer de nouvelles factures, est-ce normal ?",PLAN_LIMIT_CONFUSION
TCK-0015151,CLT-000631,2024-10-31T22:23:27,email,billing_core,starter,medium,open,24.18,False,False,"La même facture apparaît deux fois, merci de corriger.",DUPLICATE_INVOICE
TCK-0006973,CLT-001636,2024-10-31T23:27:53,web,reporting,enterprise,medium,resolved,74.92,False,False,On voit des montants erronés dans les rapports.,REPORT_DATA_INCORRECT
TCK-0000946,CLT-000069,2024-10-31T23:37:06,email,reporting,pro,low,resolved,3.51,False,False,L'export CSV est incomplet ou corrompu.,CSV_EXPORT_ISSUE
TCK-0019603,CLT-002489,2024-11-01T00:16:02,web,billing_core,pro,medium,resolved,16.62,True,False,"La facture affiche un montant trop élevé, je ne comprends pas.",BILLING_AMOUNT_INCORRECT
TCK-0012022,CLT-001462,2024-11-01T01:27:46,email,billing_core,starter,medium,resolved,23.45,False,False,Le montant de la facture ne correspond pas à ce qui était prévu.,BILLING_AMOUNT_INCORRECT
TCK-0011966,CLT-001182,2024-11-01T01:36:50,email,integrations,pro,low,resolved,9.83,False,False,"Problème sur l'AP, impossible d'intégrer.",API_ERROR
TCK-0003106,CLT-000125,2024-11-01T01:37:12,chat,auth_access,starter,medium,resolved,15.1,False,False,Impossible de changer mon mot de passe.,PASSWORD_RESET_ISSUE
TCK-0014167,CLT-000578,2024-11-01T01:49:56,chat,billing_core,starter,medium,resolved,22.41,False,False,On voit des doublons de factures dans l'historique.,DUPLICATE_INVOICE
TCK-0012875,CLT-000611,2024-11-01T01:52:12,web,subscriptions,pro,medium,resolved,9.52,False,False,"Le paramétrage initial semble incorrect, rien ne s'affiche.",ONBOARDING_SETUP_ERROR
TCK-0003861,CLT-001084,2024-11-01T02:00:52,chat,subscriptions,starter,medium,resolved,14.36,False,False,Le changement de plan n'est pas pris en compte.,SUBSCRIPTION_CONFIG_ERROR
TCK-0013848,CLT-000136,2024-11-01T02:11:14,chat,billing_core,pro,medium,resolved,59.87,True,False,La clôture mensuelle échoue avec un message d'erreur.,MONTH_END_CLOSING_ISSUE
TCK-0013449,CLT-000059,2024-11-01T02:41:52,chat,billing_core,starter,urgent,resolved,77.36,False,False,Une facture a été générée en double pour le même client.,DUPLICATE_INVOICE
TCK-0005321,CLT-002015,2024-11-01T02:55:47,chat,billing_core,starter,medium,open,20.13,False,False,Les remises disparaissent sur certaines lignes de facture.,DISCOUNT_RULES_ISSUE
TCK-0006616,CLT-000347,2024-11-01T03:15:57,email,reporting,pro,low,resolved,9.59,False,False,Le reporting ne correspond pas à nos exports.,REPORT_DATA_INCORRECT
TCK-0017205,CLT-002467,2024-11-01T03:27:57,web,billing_core,pro,low,resolved,4.0,False,False,"Le service est indisponible, on a des erreurs partout.",INFRA_INCIDENT
TCK-0006336,CLT-002025,2024-11-01T03:54:03,email,billing_core,starter,medium,resolved,18.77,False,False,La version mobile ne charge pas les données.,MOBILE_APP_ISSUE
TCK-0009713,CLT-000363,2024-11-01T04:35:51,chat,tax_vat,starter,low,resolved,5.05,False,False,La TVA sur la facture ne correspond pas au taux paramétré.,VAT_CALCULATION_BUG
TCK-0002429,CLT-002388,2024-11-01T04:40:18,web,billing_core,pro,low,resolved,10.53,False,False,Aucune facture n'a été générée pour la dernière période.,MISSING_INVOICE
TCK-0019609,CLT-000066,2024-11-01T04:56:17,chat,billing_core,pro,low,resolved,7.98,False,False,La clôture mensuelle échoue avec un message d'eerreur.,MONTH_END_CLOSING_ISSUE
TCK-0012486,CLT-001676,2024-11-01T04:59:11,email,billing_core,pro,high,resolved,37.37,False,False,Les remises disparaissent sur certaines lignes de faccture.,DISCOUNT_RULES_ISSUE
TCK-0015631,CLT-001917,2024-11-01T05:51:18,chat,billing_core,pro,high,resolved,70.8,False,False,"La facture n'est pas encore générée, c'est bloqué ?",INVOICE_GENERATION_DELAY
TCK-0008060,CLT-000674,2024-11-01T05:58:44,web,billing_core,starter,low,resolved,3.65,False,False,Je ne trouve pas la facture du mois dernier dans l'outil.,MISSING_INVOICE
TCK-0014976,CLT-000148,2024-11-01T06:08:29,email,auth_access,starter,high,resolved,23.69,False,False,"J'ai un message d'erreur à la connexion, je suis bloqué.",LOGIN_ISSUE
TCK-0015094,CLT-002360,2024-11-01T06:33:22,email,billing_core,pro,medium,resolved,19.86,False,False,"Les alertes ne partent plus, rien dans la boîte mail.",NOTIFICATIONS_NOT_SENT
TCK-0016323,CLT-001323,2024-11-01T07:15:22,email,integrations,starter,medium,resolved,29.35,False,False,"Problème sur l'API, impssible d'intégrer.",API_ERROR
TCK-0005783,CLT-000801,2024-11-01T07:58:25,chat,billing_core,enterprise,medium,resolved,22.62,False,True,"La même facture apparaît deux fois, merci de corriger.",DUPLICATE_INVOICE
TCK-0001988,CLT-001519,2024-11-01T08:11:42,chat,tax_vat,enterprise,urgent,resolved,149.12,False,False,On dirait que le taux de TVA est incorrect sur certaines factures.,VAT_CALCULATION_BUG
TCK-0018480,CLT-000069,2024-11-01T08:29:57,email,auth_access,pro,medium,resolved,26.52,False,False,"Impossible d'attribuer le bon rôle, ça ne s'applique pas.",PERMISSIONS_ROLE_ISSUE
TCK-0010717,CLT-001363,2024-11-01T08:58:52,web,tax_vat,starter,medium,resolved,29.47,False,False,La TVA sur la facture ne correspond pas au taux paramétré.,VAT_CALCULATION_BUG
TCK-0019473,CLT-000973,2024-11-01T09:27:09,web,billing_core,starter,low,resolved,2.63,False,False,Les remises disparaissent sur certaines lignes de facture.,DISCOUNT_RULES_ISSUE
TCK-0014014,CLT-000988,2024-11-01T09:48:27,email,billing_core,pro,high,resolved,23.62,False,False,"La facture de juillet manque, je ne peux pas la télécharger.",MISSING_INVOICE
TCK-0009628,CLT-000031,2024-11-01T10:06:04,email,subscriptions,starter,medium,resolved,59.81,False,False,"Je suis perdu sur le paramétrage, pouvez-vous m'aider ?",FEATURE_MISUNDERSTANDING
TCK-0019820,CLT-001448,2024-11-01T11:06:17,chat,subscriptions,enterprise,medium,resolved,11.92,False,False,La configuration d'abonnement ne s'applique pas correctement.,SUBSCRIPTION_CONFIG_ERROR
